Filename,Depth,Activations-Params,Activation Function,Total Activations,Total Parameters,Batch Size,Max GPU Memory (MiB),Avg GPUTL,Avg GRACT,Avg SMACT,Avg SMOCC,Avg FP32A,Conv2d Count,BatchNorm2d Count,Dropout Count,AdaptiveAvgPool2d Count,Linear Count,Status,Input Size (MB),Forward/Backward Pass Size (MB),Params Size (MB),Estimated Total Size (MB),architecture
input_channels:3_num_classes:648_depth:6_arch:dense_base_filters:79_batch:62_input_size:202_act:softplus_dropout:0.22790045124150723_dropout:False_batchnorm:True.out,15,"[('conv2d', 80955136, 896), ('batchnorm2d', 80955136, 64), ('Softplus', 80955136, 0), ('conv2d', 80955136, 10112), ('batchnorm2d', 80955136, 64), ('Softplus', 80955136, 0), ('conv2d', 80955136, 19328), ('batchnorm2d', 80955136, 64), ('Softplus', 80955136, 0), ('conv2d', 80955136, 28544), ('batchnorm2d', 80955136, 64), ('Softplus', 80955136, 0), ('adaptive_avg_pool2d', 8122, 0), ('linear', 40176, 85536), ('softmax', 40176, 0)]",Softplus,15670163,144672,62,12387,92.06349206349206,0.8707460317460315,0.6863636363636364,0.3536545454545454,0.15392857142857141,4,4,0,1,1,SUCCESSFUL,29.139999999999997,12411.16,0.55,12440.85,dense
input_channels:3_num_classes:925_depth:29_arch:residual_base_filters:53_batch:14_input_size:152_act:elu_dropout:0.24859272998325677_dropout:False_batchnorm:True.out,83,"[('conv2d', 17143168, 212), ('batchnorm2d', 17143168, 106), ('conv2d', 17143168, 1484), ('batchnorm2d', 17143168, 106), ('ELU', 17143168, 0), ('conv2d', 17143168, 25334), ('batchnorm2d', 17143168, 106), ('ELU', 17143168, 0), ('conv2d', 4851840, 3240), ('batchnorm2d', 4851840, 120), ('conv2d', 4851840, 28680), ('batchnorm2d', 4851840, 120), ('ELU', 4851840, 0), ('conv2d', 4851840, 32460), ('batchnorm2d', 4851840, 120), ('ELU', 4851840, 0), ('conv2d', 5498752, 4148), ('batchnorm2d', 5498752, 136), ('conv2d', 5498752, 36788), ('batchnorm2d', 5498752, 136), ('ELU', 5498752, 0), ('conv2d', 5498752, 41684), ('batchnorm2d', 5498752, 136), ('ELU', 5498752, 0), ('conv2d', 1556632, 5313), ('batchnorm2d', 1556632, 154), ('conv2d', 1556632, 47201), ('batchnorm2d', 1556632, 154), ('ELU', 1556632, 0), ('conv2d', 1556632, 53438), ('batchnorm2d', 1556632, 154), ('ELU', 1556632, 0), ('conv2d', 1758792, 6786), ('batchnorm2d', 1758792, 174), ('conv2d', 1758792, 60378), ('batchnorm2d', 1758792, 174), ('ELU', 1758792, 0), ('conv2d', 1758792, 68208), ('batchnorm2d', 1758792, 174), ('ELU', 1758792, 0), ('conv2d', 500346, 8712), ('batchnorm2d', 500346, 198), ('conv2d', 500346, 77616), ('batchnorm2d', 500346, 198), ('ELU', 500346, 0), ('conv2d', 500346, 88308), ('batchnorm2d', 500346, 198), ('ELU', 500346, 0), ('conv2d', 566048, 11200), ('batchnorm2d', 566048, 224), ('conv2d', 566048, 99904), ('batchnorm2d', 566048, 224), ('ELU', 566048, 0), ('conv2d', 566048, 113008), ('batchnorm2d', 566048, 224), ('ELU', 566048, 0), ('conv2d', 179200, 14464), ('batchnorm2d', 179200, 256), ('conv2d', 179200, 129152), ('batchnorm2d', 179200, 256), ('ELU', 179200, 0), ('conv2d', 179200, 147584), ('batchnorm2d', 179200, 256), ('ELU', 179200, 0), ('conv2d', 203000, 18705), ('batchnorm2d', 203000, 290), ('conv2d', 203000, 167185), ('batchnorm2d', 203000, 290), ('ELU', 203000, 0), ('conv2d', 203000, 189370), ('batchnorm2d', 203000, 290), ('ELU', 203000, 0), ('conv2d', 57400, 23944), ('batchnorm2d', 57400, 328), ('conv2d', 57400, 214184), ('batchnorm2d', 57400, 328), ('ELU', 57400, 0), ('conv2d', 57400, 242228), ('batchnorm2d', 57400, 328), ('ELU', 57400, 0), ('adaptive_avg_pool2d', 2296, 0), ('linear', 12950, 152625), ('softmax', 12950, 0)]",ELU,18467830,2119501,14,3265,90.203125,0.84784375,0.6467222222222223,0.28788888888888897,0.0433392857142857,30,30,0,1,1,SUCCESSFUL,3.64,2712.22,8.09,2723.95,residual
input_channels:3_num_classes:979_depth:3_arch:residual_base_filters:117_batch:12_input_size:164_act:relu_dropout:0.2561526696768176_dropout:False_batchnorm:True.out,11,"[('conv2d', 37761984, 468), ('batchnorm2d', 37761984, 234), ('conv2d', 37761984, 3276), ('batchnorm2d', 37761984, 234), ('ReLU', 37761984, 0), ('conv2d', 37761984, 123318), ('batchnorm2d', 37761984, 234), ('ReLU', 37761984, 0), ('adaptive_avg_pool2d', 1404, 0), ('linear', 11748, 115522), ('softmax', 11748, 0)]",ReLU,25176731,243286,12,3541,86.1875,0.8583015873015877,0.8084444444444449,0.42311111111111094,0.03647169811320754,3,3,0,1,1,SUCCESSFUL,3.7199999999999998,3169.32,0.93,3173.97,residual
input_channels:3_num_classes:732_depth:26_arch:uniform_base_filters:94_batch:62_input_size:78_act:mish_dropout:0.27574424403568687_dropout:False_batchnorm:False.out,55,"[('conv2d', 35457552, 2632), ('Mish', 35457552, 0), ('conv2d', 35457552, 79618), ('Mish', 35457552, 0), ('conv2d', 35457552, 79618), ('Mish', 35457552, 0), ('conv2d', 35457552, 79618), ('Mish', 35457552, 0), ('conv2d', 35457552, 79618), ('Mish', 35457552, 0), ('conv2d', 35457552, 79618), ('Mish', 35457552, 0), ('conv2d', 35457552, 79618), ('Mish', 35457552, 0), ('conv2d', 35457552, 79618), ('Mish', 35457552, 0), ('conv2d', 35457552, 79618), ('Mish', 35457552, 0), ('conv2d', 35457552, 79618), ('Mish', 35457552, 0), ('conv2d', 35457552, 79618), ('Mish', 35457552, 0), ('conv2d', 35457552, 79618), ('Mish', 35457552, 0), ('conv2d', 35457552, 79618), ('Mish', 35457552, 0), ('conv2d', 35457552, 79618), ('Mish', 35457552, 0), ('conv2d', 35457552, 79618), ('Mish', 35457552, 0), ('conv2d', 35457552, 79618), ('Mish', 35457552, 0), ('conv2d', 35457552, 79618), ('Mish', 35457552, 0), ('conv2d', 35457552, 79618), ('Mish', 35457552, 0), ('conv2d', 35457552, 79618), ('Mish', 35457552, 0), ('conv2d', 35457552, 79618), ('Mish', 35457552, 0), ('conv2d', 35457552, 79618), ('Mish', 35457552, 0), ('conv2d', 35457552, 79618), ('Mish', 35457552, 0), ('conv2d', 35457552, 79618), ('Mish', 35457552, 0), ('conv2d', 35457552, 79618), ('Mish', 35457552, 0), ('conv2d', 35457552, 79618), ('Mish', 35457552, 0), ('conv2d', 35457552, 79618), ('Mish', 35457552, 0), ('adaptive_avg_pool2d', 5828, 0), ('linear', 45384, 69540), ('softmax', 45384, 0)]",Mish,29740150,2062622,62,9921,90.66153846153846,0.9022187500000001,0.9204716981132075,0.48658490566037726,0.06032075471698113,26,0,0,1,1,SUCCESSFUL,4.340000000000001,21101.079999999998,7.87,21113.289999999997,uniform
input_channels:3_num_classes:987_depth:8_arch:gradual_base_filters:68_batch:36_input_size:216_act:swish_dropout:0.10741576394949984_dropout:False_batchnorm:True.out,27,"[('conv2d', 114213888, 1904), ('batchnorm2d', 114213888, 136), ('SiLU', 114213888, 0), ('conv2d', 141087744, 51492), ('batchnorm2d', 141087744, 168), ('SiLU', 141087744, 0), ('conv2d', 174680064, 78728), ('batchnorm2d', 174680064, 208), ('SiLU', 174680064, 0), ('conv2d', 214990848, 119936), ('batchnorm2d', 214990848, 256), ('SiLU', 214990848, 0), ('conv2d', 267058944, 183327), ('batchnorm2d', 267058944, 318), ('SiLU', 267058944, 0), ('conv2d', 330884352, 282104), ('batchnorm2d', 330884352, 394), ('SiLU', 330884352, 0), ('conv2d', 408146688, 431082), ('batchnorm2d', 408146688, 486), ('SiLU', 408146688, 0), ('conv2d', 505564416, 658588), ('batchnorm2d', 505564416, 602), ('SiLU', 505564416, 0), ('adaptive_avg_pool2d', 10836, 0), ('linear', 35532, 298074), ('softmax', 35532, 0)]",SiLU,179721187,2107803,36,40061,94.21875,0.9298281250000001,0.9516666666666672,0.3972777777777779,0.035288135593220346,8,8,0,1,1,SUCCESSFUL,19.080000000000002,65815.56,8.04,65842.68,gradual
input_channels:3_num_classes:613_depth:3_arch:bottleneck_base_filters:107_batch:38_input_size:106_act:relu_dropout:0.29831583547533935_dropout:True_batchnorm:True.out,15,"[('conv2d', 91371152, 5992), ('batchnorm2d', 91371152, 428), ('ReLU', 91371152, 0), ('dropout', 91371152, 0), ('conv2d', 45685576, 206189), ('batchnorm2d', 45685576, 214), ('ReLU', 45685576, 0), ('dropout', 45685576, 0), ('conv2d', 199821024, 451152), ('batchnorm2d', 199821024, 936), ('ReLU', 199821024, 0), ('dropout', 199821024, 0), ('adaptive_avg_pool2d', 17784, 0), ('linear', 23294, 287497), ('softmax', 23294, 0)]",ReLU,35462510,952408,38,9601,93.5,0.8886093749999998,0.876981481481481,0.4532407407407407,0.02867307692307693,3,3,3,1,1,SUCCESSFUL,4.94,12851.22,3.63,12859.789999999999,bottleneck
input_channels:3_num_classes:924_depth:18_arch:bottleneck_base_filters:108_batch:40_input_size:218_act:gelu_dropout:0.24671131648579597_dropout:True_batchnorm:False.out,57,"[('conv2d', 410607360, 6048), ('GELU', 410607360, 0), ('dropout', 410607360, 0), ('conv2d', 205303680, 210060), ('GELU', 205303680, 0), ('dropout', 205303680, 0), ('conv2d', 243322880, 124544), ('GELU', 243322880, 0), ('dropout', 243322880, 0), ('conv2d', 288945920, 175256), ('GELU', 288945920, 0), ('dropout', 288945920, 0), ('conv2d', 344073760, 247789), ('GELU', 344073760, 0), ('dropout', 344073760, 0), ('conv2d', 408706400, 350450), ('GELU', 408706400, 0), ('dropout', 408706400, 0), ('conv2d', 486645760, 495616), ('GELU', 486645760, 0), ('dropout', 486645760, 0), ('conv2d', 579792800, 703025), ('GELU', 579792800, 0), ('dropout', 579792800, 0), ('conv2d', 688147520, 994052), ('GELU', 688147520, 0), ('dropout', 688147520, 0), ('conv2d', 819313760, 1404629), ('GELU', 819313760, 0), ('dropout', 819313760, 0), ('conv2d', 973291520, 1986560), ('GELU', 973291520, 0), ('dropout', 973291520, 0), ('conv2d', 1157684640, 2806881), ('GELU', 1157684640, 0), ('dropout', 1157684640, 0), ('conv2d', 1376295040, 3968968), ('GELU', 1376295040, 0), ('dropout', 1376295040, 0), ('conv2d', 1636726560, 5611137), ('GELU', 1636726560, 0), ('dropout', 1636726560, 0), ('conv2d', 1946583040, 7936000), ('GELU', 1946583040, 0), ('dropout', 1946583040, 0), ('conv2d', 2315369280, 11226306), ('GELU', 2315369280, 0), ('dropout', 2315369280, 0), ('conv2d', 2752590080, 15874424), ('GELU', 2752590080, 0), ('dropout', 2752590080, 0), ('conv2d', 3273453120, 22442826), ('GELU', 3273453120, 0), ('dropout', 3273453120, 0), ('adaptive_avg_pool2d', 68880, 0), ('linear', 36960, 1592052), ('softmax', 36960, 0)]",GELU,1493017554,78156623,40,39285,23.666666666666668,0.0668,0.438,0.11649999999999999,0,18,0,18,1,1,OOM_CRASH,21.6,607510.0,298.14,607829.7400000001,bottleneck
input_channels:3_num_classes:965_depth:26_arch:pyramid_base_filters:72_batch:38_input_size:170_act:tanh_dropout:0.18076626617358182_dropout:True_batchnorm:True.out,107,"[('conv2d', 79070400, 2016), ('batchnorm2d', 79070400, 144), ('Tanh', 79070400, 0), ('dropout', 79070400, 0), ('conv2d', 88954200, 52569), ('batchnorm2d', 88954200, 162), ('Tanh', 88954200, 0), ('dropout', 88954200, 0), ('conv2d', 102132600, 67890), ('batchnorm2d', 102132600, 186), ('Tanh', 102132600, 0), ('dropout', 102132600, 0), ('conv2d', 115311000, 87990), ('batchnorm2d', 115311000, 210), ('Tanh', 115311000, 0), ('dropout', 115311000, 0), ('conv2d', 131784000, 113520), ('batchnorm2d', 131784000, 240), ('Tanh', 131784000, 0), ('dropout', 131784000, 0), ('conv2d', 150453400, 148097), ('batchnorm2d', 150453400, 274), ('Tanh', 150453400, 0), ('dropout', 150453400, 0), ('conv2d', 170221000, 191270), ('batchnorm2d', 170221000, 310), ('Tanh', 170221000, 0), ('dropout', 170221000, 0), ('conv2d', 194381400, 247092), ('batchnorm2d', 194381400, 354), ('Tanh', 194381400, 0), ('dropout', 194381400, 0), ('conv2d', 220738200, 320394), ('batchnorm2d', 220738200, 402), ('Tanh', 220738200, 0), ('dropout', 220738200, 0), ('conv2d', 251487800, 414490), ('batchnorm2d', 251487800, 458), ('Tanh', 251487800, 0), ('dropout', 251487800, 0), ('conv2d', 285532000, 536120), ('batchnorm2d', 285532000, 520), ('Tanh', 285532000, 0), ('dropout', 285532000, 0), ('conv2d', 325067200, 692936), ('batchnorm2d', 325067200, 592), ('Tanh', 325067200, 0), ('dropout', 325067200, 0), ('conv2d', 370093400, 898105), ('batchnorm2d', 370093400, 674), ('Tanh', 370093400, 0), ('dropout', 370093400, 0), ('conv2d', 420610600, 1162022), ('batchnorm2d', 420610600, 766), ('Tanh', 420610600, 0), ('dropout', 420610600, 0), ('conv2d', 478815200, 1503328), ('batchnorm2d', 478815200, 872), ('Tanh', 478815200, 0), ('dropout', 478815200, 0), ('conv2d', 544707200, 1946800), ('batchnorm2d', 544707200, 992), ('Tanh', 544707200, 0), ('dropout', 544707200, 0), ('conv2d', 620483000, 2522725), ('batchnorm2d', 620483000, 1130), ('Tanh', 620483000, 0), ('dropout', 620483000, 0), ('conv2d', 705044400, 3265212), ('batchnorm2d', 705044400, 1284), ('Tanh', 705044400, 0), ('dropout', 705044400, 0), ('conv2d', 802784200, 4224449), ('batchnorm2d', 802784200, 1462), ('Tanh', 802784200, 0), ('dropout', 802784200, 0), ('conv2d', 912604200, 5467980), ('batchnorm2d', 912604200, 1662), ('Tanh', 912604200, 0), ('dropout', 912604200, 0), ('conv2d', 1037799000, 7068600), ('batchnorm2d', 1037799000, 1890), ('Tanh', 1037799000, 0), ('dropout', 1037799000, 0), ('conv2d', 1180565000, 9143950), ('batchnorm2d', 1180565000, 2150), ('Tanh', 1180565000, 0), ('dropout', 1180565000, 0), ('conv2d', 1343098600, 11833748), ('batchnorm2d', 1343098600, 2446), ('Tanh', 1343098600, 0), ('dropout', 1343098600, 0), ('conv2d', 1527596200, 15312128), ('batchnorm2d', 1527596200, 2782), ('Tanh', 1527596200, 0), ('dropout', 1527596200, 0), ('conv2d', 1738450600, 19819160), ('batchnorm2d', 1738450600, 3166), ('Tanh', 1738450600, 0), ('dropout', 1738450600, 0), ('conv2d', 1976760000, 25646400), ('batchnorm2d', 1976760000, 3600), ('Tanh', 1976760000, 0), ('dropout', 1976760000, 0), ('adaptive_avg_pool2d', 68400, 0), ('linear', 36670, 1737965), ('softmax', 36670, 0)]",Tanh,1660482130,114455684,38,39757,25.5,0.10619999999999999,0,0,0,26,26,26,1,1,OOM_CRASH,12.540000000000001,601752.04,436.61,602201.19,pyramid
input_channels:3_num_classes:605_depth:2_arch:residual_base_filters:47_batch:16_input_size:150_act:elu_dropout:0.23676840607112656_dropout:True_batchnorm:True.out,13,"[('conv2d', 16920000, 188), ('batchnorm2d', 16920000, 94), ('conv2d', 16920000, 1316), ('batchnorm2d', 16920000, 94), ('ELU', 16920000, 0), ('dropout', 16920000, 0), ('conv2d', 16920000, 19928), ('batchnorm2d', 16920000, 94), ('ELU', 16920000, 0), ('dropout', 16920000, 0), ('adaptive_avg_pool2d', 752, 0), ('linear', 9680, 29040), ('softmax', 9680, 0)]",ELU,10576257,50754,16,2683,80.8125,0.7926190476190477,0.622433962264151,0.30809433962264154,0.13447169811320756,3,3,2,1,1,SUCCESSFUL,4.16,1678.24,0.19,1682.5900000000001,residual
input_channels:3_num_classes:937_depth:5_arch:uniform_base_filters:56_batch:10_input_size:208_act:elu_dropout:0.30189925727590816_dropout:True_batchnorm:False.out,18,"[('conv2d', 24227840, 1568), ('ELU', 24227840, 0), ('dropout', 24227840, 0), ('conv2d', 24227840, 28280), ('ELU', 24227840, 0), ('dropout', 24227840, 0), ('conv2d', 24227840, 28280), ('ELU', 24227840, 0), ('dropout', 24227840, 0), ('conv2d', 24227840, 28280), ('ELU', 24227840, 0), ('dropout', 24227840, 0), ('conv2d', 24227840, 28280), ('ELU', 24227840, 0), ('dropout', 24227840, 0), ('adaptive_avg_pool2d', 560, 0), ('linear', 9370, 53409), ('softmax', 9370, 0)]",ELU,36343690,168097,10,3475,89.9047619047619,0.8724761904761906,0.8590000000000003,0.4915090909090914,0.0501818181818182,5,0,5,1,1,SUCCESSFUL,5.0,3697.0,0.64,3702.64,uniform
input_channels:3_num_classes:729_depth:3_arch:dense_base_filters:80_batch:16_input_size:68_act:selu_dropout:0.285359328704859_dropout:True_batchnorm:False.out,0,[],None,0,0,16,1453,11.614035087719298,0.0976825396825397,0.004673076923076926,0.0010000000000000007,0.0010000000000000007,0,0,0,0,0,SUCCESSFUL,0.0,0.0,0.0,0.0,dense
input_channels:3_num_classes:664_depth:9_arch:hourglass_base_filters:51_batch:8_input_size:132_act:leaky_relu_dropout:0.1355458341134498_dropout:False_batchnorm:True.out,30,"[('conv2d', 7108992, 1428), ('batchnorm2d', 7108992, 102), ('LeakyReLU', 7108992, 0), ('conv2d', 17842176, 58880), ('batchnorm2d', 17842176, 256), ('LeakyReLU', 17842176, 0), ('conv2d', 45023616, 372419), ('batchnorm2d', 45023616, 646), ('LeakyReLU', 45023616, 0), ('conv2d', 113325696, 2364204), ('batchnorm2d', 113325696, 1626), ('LeakyReLU', 113325696, 0), ('conv2d', 136325376, 7157004), ('batchnorm2d', 136325376, 1956), ('LeakyReLU', 136325376, 0), ('conv2d', 65096064, 4111001), ('batchnorm2d', 65096064, 934), ('LeakyReLU', 65096064, 0), ('conv2d', 31084416, 937492), ('batchnorm2d', 31084416, 446), ('LeakyReLU', 31084416, 0), ('conv2d', 14775552, 212848), ('batchnorm2d', 14775552, 212), ('LeakyReLU', 14775552, 0), ('conv2d', 7108992, 48705), ('batchnorm2d', 7108992, 102), ('LeakyReLU', 7108992, 0), ('adaptive_avg_pool2d', 408, 0), ('linear', 5312, 34528), ('softmax', 5312, 0)]",LeakyReLU,164135459,15304789,8,9199,94.33846153846154,0.9286093749999998,0.9333518518518523,0.2750185185185184,0.010666666666666672,9,9,0,1,1,SUCCESSFUL,1.6,13357.36,58.38,13417.34,hourglass
input_channels:3_num_classes:684_depth:8_arch:gradual_base_filters:87_batch:16_input_size:68_act:mish_dropout:0.26850293337495446_dropout:True_batchnorm:True.out,35,"[('conv2d', 6436608, 2436), ('batchnorm2d', 6436608, 174), ('Mish', 6436608, 0), ('dropout', 6436608, 0), ('conv2d', 7768320, 82320), ('batchnorm2d', 7768320, 210), ('Mish', 7768320, 0), ('dropout', 7768320, 0), ('conv2d', 9543936, 122034), ('batchnorm2d', 9543936, 258), ('Mish', 9543936, 0), ('dropout', 9543936, 0), ('conv2d', 11615488, 182434), ('batchnorm2d', 11615488, 314), ('Mish', 11615488, 0), ('dropout', 11615488, 0), ('conv2d', 14130944, 270074), ('batchnorm2d', 14130944, 382), ('Mish', 14130944, 0), ('dropout', 14130944, 0), ('conv2d', 17238272, 400760), ('batchnorm2d', 17238272, 466), ('Mish', 17238272, 0), ('dropout', 17238272, 0), ('conv2d', 21011456, 595832), ('batchnorm2d', 21011456, 568), ('Mish', 21011456, 0), ('dropout', 21011456, 0), ('conv2d', 25598464, 884722), ('batchnorm2d', 25598464, 692), ('Mish', 25598464, 0), ('dropout', 25598464, 0), ('adaptive_avg_pool2d', 5536, 0), ('linear', 10944, 237348), ('softmax', 10944, 0)]",Mish,28337586,2781024,16,4069,92.40625,0.8821249999999994,0.8531428571428571,0.34087500000000004,0.05009259259259261,8,8,8,1,1,SUCCESSFUL,0.8,4324.0,10.61,4335.41,gradual
input_channels:3_num_classes:867_depth:28_arch:pyramid_base_filters:62_batch:24_input_size:166_act:tanh_dropout:0.3390898772379905_dropout:True_batchnorm:True.out,115,"[('conv2d', 41003328, 1736), ('batchnorm2d', 41003328, 124), ('Tanh', 41003328, 0), ('dropout', 41003328, 0), ('conv2d', 46294080, 39130), ('batchnorm2d', 46294080, 140), ('Tanh', 46294080, 0), ('dropout', 46294080, 0), ('conv2d', 52246176, 49849), ('batchnorm2d', 52246176, 158), ('Tanh', 52246176, 0), ('dropout', 52246176, 0), ('conv2d', 59520960, 64080), ('batchnorm2d', 59520960, 180), ('Tanh', 59520960, 0), ('dropout', 59520960, 0), ('conv2d', 67457088, 82722), ('batchnorm2d', 67457088, 204), ('Tanh', 67457088, 0), ('dropout', 67457088, 0), ('conv2d', 76054560, 105685), ('batchnorm2d', 76054560, 230), ('Tanh', 76054560, 0), ('dropout', 76054560, 0), ('conv2d', 86636064, 135716), ('batchnorm2d', 86636064, 262), ('Tanh', 86636064, 0), ('dropout', 86636064, 0), ('conv2d', 97878912, 174640), ('batchnorm2d', 97878912, 296), ('Tanh', 97878912, 0), ('dropout', 97878912, 0), ('conv2d', 111105792, 223944), ('batchnorm2d', 111105792, 336), ('Tanh', 111105792, 0), ('dropout', 111105792, 0), ('conv2d', 125655360, 287470), ('batchnorm2d', 125655360, 380), ('Tanh', 125655360, 0), ('dropout', 125655360, 0), ('conv2d', 142850304, 369576), ('batchnorm2d', 142850304, 432), ('Tanh', 142850304, 0), ('dropout', 142850304, 0), ('conv2d', 161367936, 474580), ('batchnorm2d', 161367936, 488), ('Tanh', 161367936, 0), ('dropout', 161367936, 0), ('conv2d', 183192288, 608569), ('batchnorm2d', 183192288, 554), ('Tanh', 183192288, 0), ('dropout', 183192288, 0), ('conv2d', 207662016, 783116), ('batchnorm2d', 207662016, 628), ('Tanh', 207662016, 0), ('dropout', 207662016, 0), ('conv2d', 235438464, 1006412), ('batchnorm2d', 235438464, 712), ('Tanh', 235438464, 0), ('dropout', 235438464, 0), ('conv2d', 266521632, 1291615), ('batchnorm2d', 266521632, 806), ('Tanh', 266521632, 0), ('dropout', 266521632, 0), ('conv2d', 302234208, 1657996), ('batchnorm2d', 302234208, 914), ('Tanh', 302234208, 0), ('dropout', 302234208, 0), ('conv2d', 342576192, 2131052), ('batchnorm2d', 342576192, 1036), ('Tanh', 342576192, 0), ('dropout', 342576192, 0), ('conv2d', 388208928, 2737181), ('batchnorm2d', 388208928, 1174), ('Tanh', 388208928, 0), ('dropout', 388208928, 0), ('conv2d', 439793760, 3513860), ('batchnorm2d', 439793760, 1330), ('Tanh', 439793760, 0), ('dropout', 439793760, 0), ('conv2d', 497992032, 4507458), ('batchnorm2d', 497992032, 1506), ('Tanh', 497992032, 0), ('dropout', 497992032, 0), ('conv2d', 564787776, 5788412), ('batchnorm2d', 564787776, 1708), ('Tanh', 564787776, 0), ('dropout', 564787776, 0), ('conv2d', 639519648, 7433329), ('batchnorm2d', 639519648, 1934), ('Tanh', 639519648, 0), ('dropout', 639519648, 0), ('conv2d', 724833024, 9539584), ('batchnorm2d', 724833024, 2192), ('Tanh', 724833024, 0), ('dropout', 724833024, 0), ('conv2d', 821389248, 12252330), ('batchnorm2d', 821389248, 2484), ('Tanh', 821389248, 0), ('dropout', 821389248, 0), ('conv2d', 930511008, 15728853), ('batchnorm2d', 930511008, 2814), ('Tanh', 930511008, 0), ('dropout', 930511008, 0), ('conv2d', 1054843680, 20199080), ('batchnorm2d', 1054843680, 3190), ('Tanh', 1054843680, 0), ('dropout', 1054843680, 0), ('conv2d', 1195048608, 25941292), ('batchnorm2d', 1195048608, 3614), ('Tanh', 1195048608, 0), ('dropout', 1195048608, 0), ('adaptive_avg_pool2d', 43368, 0), ('linear', 20808, 1567536), ('softmax', 20808, 0)]",Tanh,1643774053,118726629,24,40331,5.0,0.0964,0.4355,0.145,0,28,28,28,1,1,OOM_CRASH,7.68,376229.76,452.91,376690.35,pyramid
